CookerStat, GenerateAssetRegistry=0.607207, Initialize=1.611851, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_A81684B94E402941DAA655932DA00617, StartTime=2016.06.04-10.48.33, HierarchicalDDC=, DataSize=162382, Duration=4.692152, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_211, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__1EE99D2E83CF0BE2A18EFB78A34F2306AD906602, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=21139, Duration=4.734818, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_180, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__F493CCF217D21C12EF314D3E864758E647C1B51C, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=20809, Duration=4.587852, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_183, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__0DC9086E87277705634456919D2E078F9260792A, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=21093, Duration=4.492644, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_212, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__31D1ABC4933AD966698E3DE3767D0D504B3B5C4D, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=21059, Duration=4.609976, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_181, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__3D6F14C2FA53A2B2DDD9A48DD94D4768E22E0DE9, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14825, Duration=6.646123, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_184, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__098B2ED2CAD5DEA6810AE94239FED6754003AFB3, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14471, Duration=4.715856, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_213, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__4392569F46BB5C51425EC967DF2AF4E3A5B3325F, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14041, Duration=5.046125, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_182, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__10930D89612B39E770E6BCA8C38CCB56DD00D489, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=20949, Duration=6.343905, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_185, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__455A4D9989501371AF274236246A30F47CF7ECBF, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=20749, Duration=4.786968, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_214, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__33DED24F675B6DF52C3822DAC967B62088C24F32, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=20773, Duration=5.278419, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_183, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__7B3ECCB8B1B4236E645D26B54F8C8D7FA9C07477, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=20787, Duration=5.040988, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_186, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__45475C6720F5853C6DC64AB7C604DA69ABC61635, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=21083, Duration=5.102620, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_215, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__E3849E0C862C4D7F75FC9727CC248909D5B90DC2, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=20971, Duration=5.240496, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_184, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__FDC11660E9A256F48E11C7D7F6317B98DD5E10A8, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14009, Duration=5.138568, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_187, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__80FE0B6D7648AFB2316FBA5CEF3FF2A697164D2C, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14131, Duration=4.906669, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_216, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__D4C5E59AFC4D67139D1255C48E01A51AA34DF6B2, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=20777, Duration=7.794570, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_185, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__9BDF76FABEF04E4AB203EF46626A5F60CD5B0C06, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14704, Duration=5.319510, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_188, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__9E1A9B27B2870FA6F87CE67238199DE938CC4885, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14710, Duration=4.586276, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_217, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__8F2641453325B587B1511631AE30CDFA8D78DC6F, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=12424, Duration=5.265780, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_186, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__6BEAA4E9A7F8C20EBA40318C8E206DFA028B091E, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=13698, Duration=4.856102, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_189, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__A22685827C044B3A44B152B14C96742A9A4EBB94, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=13397, Duration=4.777483, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_218, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__9908EA8D8CE754FF9113FCFAF3D2B71B300D359B, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14587, Duration=4.839506, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_187, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__619D01A16F488B014C535FA3FA4C3A2040A083AF, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=13955, Duration=5.350720, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_190, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__D3F9DD450688615A0FC61F725C77FED2FE345E70, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14215, Duration=5.130667, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_219, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__2D4652068C63949C0779BAEB830C98E0DE94915F, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=13711, Duration=5.201779, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_188, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__9E0DEB9371F4466EF112A92FE3024BDCCDFFF0EE, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14419, Duration=5.377583, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_191, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__1FF4B3D31ED6A1900BC854F606598F6DE6900589, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=13717, Duration=5.146075, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_220, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__4EFCF801837C4B05CDC310DB4CD2895B6C542C97, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=13259, Duration=4.738767, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_189, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__113E055704D9D5B1BFD620460AFEACC318DAB636, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=13549, Duration=5.355064, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_192, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__C5AAC48DDA498284D1EEEB76B10C778E677A3E04, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14942, Duration=5.042572, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_221, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__AD50F79804A8E356E949F4DB9C5AC1798DD03011, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14669, Duration=5.996246, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_190, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__5B66781B67D7E2726FBC63EF1172050CBB522BDD, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14269, Duration=5.303312, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_193, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__74729F52F74FBE2814DF3B8F8674937B554A7430, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=13969, Duration=5.377583, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_222, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__7CE6508DC70B255778449BC91B5C3A9548A0C5BE, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=13431, Duration=19.261637, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_191, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__8BDC030CA593BCE71AB4D475883E1B1C3EFF56FD, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=20631, Duration=5.046520, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_194, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__4CD926B09FD4F25BF3BB8AE8B7629830B76F934B, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14249, Duration=4.869927, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_192, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__72DC4A54F83EE10F3F80442193652B3357411197, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14021, Duration=4.075460, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_195, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__59A51B6A5AC5937360A3B2F7F8884C6317CA8A6A, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=13786, Duration=4.059263, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_193, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__FBF85F3ACC9D449C22466FDDC0010062FBC7EA1B, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14494, Duration=4.784990, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_196, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FD458CEB4DE6F6DF73559FA5A8DA245__8CD136132EC85406E187786D18E40BBB705B046E, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=14130, Duration=4.404940, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_223, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0B98C9354967A779D821A7BF688A3F81__1_0_13123_0, StartTime=2016.06.04-11.00.50, HierarchicalDDC=, DataSize=458, Duration=1.633976, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
